match,round,player_choice,computer_choice,id,treatment,perfect_quiz
12,3,A,A,573,23,1
20,3,A,A,934,21,1
20,2,B,B,171,20,1
24,5,A,B,32,23,1
14,1,B,A,1553,19,1
52,1,B,A,1274,9,1
11,3,B,B,67,24,1
9,9,B,B,1061,19,1
8,1,B,B,123,20,0
28,1,B,B,82,9,0
12,4,B,B,960,21,0
15,6,A,A,1047,23,0
54,1,A,A,698,7,0
17,1,A,A,573,23,1
38,1,A,A,1395,7,1
17,1,B,A,1152,19,0
22,1,B,B,1220,9,1
17,4,A,A,1047,23,0
11,2,A,A,1011,24,1
11,1,A,A,1577,15,0
15,8,A,A,916,21,1
9,1,A,B,1483,24,1
24,7,B,B,686,23,0
8,7,B,B,959,20,1
20,2,B,B,1429,15,1
20,3,B,A,1047,23,0
20,2,A,A,1047,23,0
28,3,B,B,51,9,1
9,11,A,A,623,24,1
37,3,B,B,478,7,1
21,2,B,A,1047,23,0
12,6,A,B,449,19,1
22,2,A,A,1047,23,0
38,1,B,A,1283,7,0
18,1,A,A,1249,9,1
15,8,B,B,296,23,1
21,2,B,B,777,23,1
50,1,B,B,191,9,1
10,4,B,A,1494,24,0
20,2,B,B,852,9,1
44,2,A,A,1344,7,1
19,1,B,B,184,15,0
8,3,B,B,63,15,1
24,1,A,A,1047,23,0
9,11,B,B,177,23,1
19,1,B,B,604,23,0
24,3,A,A,1047,23,0
47,1,B,A,483,7,1
11,2,A,B,681,23,1
13,1,B,B,954,9,1
24,6,B,B,1208,15,0
41,1,A,A,1279,7,1
12,5,B,B,978,15,1
8,5,B,B,1018,20,0
9,11,A,A,225,19,1
23,5,B,B,1188,21,0
8,6,B,B,1553,19,1
43,2,B,B,1490,9,0
14,1,A,A,1013,20,1
32,1,A,A,867,7,1
9,12,A,A,35,19,1
15,1,B,A,842,21,1
8,2,B,B,63,15,1
15,4,A,A,1348,24,0
11,1,A,B,667,21,1
9,8,B,B,14,15,0
23,5,B,A,1484,24,1
22,1,B,A,1327,23,1
44,1,B,B,1097,9,0
11,1,B,B,1129,15,1
44,1,A,B,1030,9,1
23,1,A,A,39,9,0
49,1,B,A,416,7,1
19,1,A,A,891,24,1
14,2,B,B,1006,7,1
36,3,A,B,1515,9,0
21,2,A,B,1299,21,1
9,13,B,B,1484,24,1
37,3,A,B,728,9,0
15,5,A,A,573,23,1
25,1,A,B,120,20,1
53,2,B,B,1490,9,0
9,3,A,A,1394,9,1
13,1,B,B,1098,24,0
6,1,B,A,1398,15,1
9,16,A,B,816,15,1
8,1,A,A,1360,24,1
23,3,B,B,1191,21,1
8,4,B,B,626,23,1
23,5,B,B,1534,15,1
12,5,B,B,1381,23,1
24,8,B,B,824,21,1
9,10,A,B,1484,24,1
9,14,B,B,769,21,1
7,1,B,B,63,15,1
8,1,A,B,1048,20,0
24,6,A,A,52,24,0
14,1,A,B,851,15,0
6,2,B,B,63,15,1
8,1,B,A,1110,15,0
9,13,A,A,580,23,1
20,2,B,B,27,19,1
17,5,B,B,1534,15,1
23,7,A,A,881,21,1
12,2,B,B,535,20,1
23,5,A,A,209,24,1
35,2,B,B,111,9,1
15,2,B,B,578,15,0
23,6,B,B,1445,24,1
6,2,B,B,624,19,1
14,1,B,B,28,20,1
24,5,B,A,893,20,0
43,1,B,A,534,7,1
9,2,A,A,939,23,1
9,2,A,A,1048,20,0
24,5,A,A,858,19,0
23,7,B,B,70,21,1
24,7,A,A,807,24,0
19,2,A,B,368,20,1
23,2,A,B,134,9,0
23,2,A,A,858,19,0
11,3,B,B,1048,20,0
20,1,B,B,104,9,0
6,2,B,B,898,20,1
8,4,B,B,842,21,1
9,7,A,B,1584,21,1
8,6,B,B,934,21,1
12,2,A,B,1484,24,1
42,3,B,B,1130,7,1
15,6,B,B,788,20,0
12,6,B,B,105,20,0
8,3,B,B,1521,9,0
24,8,A,B,1523,21,1
23,2,B,B,233,15,1
9,15,B,B,297,15,0
15,5,A,A,1048,20,0
24,3,B,B,1343,19,1
8,1,A,A,12,19,0
23,2,B,B,1161,9,1
15,1,A,B,1048,20,0
9,5,A,A,705,20,0
8,5,B,B,709,24,1
14,1,A,A,1544,19,0
9,15,B,B,566,23,0
17,4,B,B,1048,20,0
20,4,B,B,1512,15,0
24,5,A,B,13,20,0
8,3,A,A,1339,7,1
10,1,B,B,17,20,0
9,12,A,A,1423,23,0
13,1,B,B,1577,15,0
20,2,B,B,260,23,1
9,4,B,B,365,19,1
7,1,B,A,1277,9,0
6,2,B,B,694,7,1
8,5,B,B,384,20,0
6,3,B,B,227,21,1
9,9,B,B,1437,21,1
15,3,A,B,212,19,1
11,3,A,B,981,7,0
23,3,B,B,277,24,0
21,2,A,A,784,7,1
14,1,B,B,265,15,1
14,2,A,B,1484,24,1
9,2,A,A,782,24,1
14,1,B,B,1068,20,1
15,4,B,B,176,21,1
15,2,A,A,163,7,1
11,1,A,B,1206,9,0
22,1,A,A,452,24,0
8,7,A,B,1159,19,0
24,6,A,A,1048,20,0
20,4,B,B,1322,15,1
8,7,B,B,1168,19,0
16,1,B,B,722,15,1
9,11,B,B,277,24,0
8,6,A,A,165,24,1
32,1,A,A,809,7,0
11,3,A,B,800,15,1
9,7,A,A,1076,19,1
12,2,B,B,1412,19,1
11,2,B,B,901,7,0
32,1,B,A,1486,9,1
15,5,B,B,1484,24,1
23,4,A,A,1468,23,0
25,1,A,B,199,21,1
26,2,B,B,1408,9,0
9,11,B,B,895,15,0
10,1,B,B,15,15,0
19,1,A,A,1365,24,1
12,5,B,A,1360,24,1
15,3,B,B,1598,21,1
11,3,B,B,1225,20,1
8,2,A,A,35,19,1
9,6,B,A,709,24,1
15,6,B,B,1484,24,1
8,2,A,A,129,15,0
19,1,A,A,1579,23,0
53,2,A,B,322,9,1
9,12,A,A,754,20,1
15,2,A,A,1423,23,0
21,2,A,A,916,21,1
25,1,B,A,1465,19,1
9,5,A,A,668,24,1
13,2,B,B,516,15,1
28,3,B,B,819,9,0
9,15,A,B,43,20,1
15,8,B,B,208,15,1
23,5,B,B,166,9,1
9,13,A,B,1525,21,0
23,3,B,B,1300,21,1
24,4,A,A,992,20,1
24,4,B,B,1240,23,1
11,3,A,A,1084,24,1
11,2,B,B,653,20,1
22,1,B,A,1531,21,0
25,1,B,A,857,7,1
7,1,A,A,1312,24,0
8,3,A,B,406,15,1
14,2,B,A,890,21,1
11,3,B,B,422,20,0
23,6,B,B,1586,23,1
52,1,A,B,456,9,1
23,1,B,A,1580,21,0
6,2,A,B,638,19,1
44,1,B,B,484,9,0
44,2,B,A,1289,7,1
17,1,B,A,155,7,1
15,2,B,B,1318,21,1
9,14,B,B,1049,15,1
34,1,B,B,630,9,1
24,1,A,A,359,19,1
6,1,A,A,1021,23,1
9,9,B,B,1049,15,1
9,15,B,B,1049,15,1
21,2,B,B,1498,24,1
25,2,B,A,1181,23,0
19,2,B,B,831,9,1
14,2,B,B,1518,7,0
22,1,B,B,773,21,1
35,3,A,A,665,7,0
51,1,A,B,631,9,1
12,4,A,A,203,24,1
19,2,A,A,1241,23,1
24,3,B,B,1405,23,1
30,2,A,B,479,9,1
8,6,A,A,588,19,1
24,5,B,B,636,15,0
9,12,B,B,672,20,1
11,2,B,A,1049,15,1
9,15,B,B,1187,24,1
15,7,B,B,504,23,0
12,5,B,B,1049,15,1
12,1,A,B,1049,15,1
12,3,A,B,1434,7,1
12,3,B,B,1049,15,1
34,1,B,B,820,9,0
12,1,A,A,1303,24,1
14,1,A,B,1049,15,1
11,1,B,B,487,20,1
15,7,B,B,1049,15,1
37,2,B,B,1,9,1
7,1,A,A,1039,15,0
37,1,B,B,287,9,0
24,6,B,B,797,24,0
15,2,A,B,1016,7,0
14,1,A,A,1027,24,0
24,8,A,A,83,24,1
28,2,B,A,1497,7,0
17,3,B,B,1175,19,1
17,5,B,B,1049,15,1
12,1,A,A,1390,19,1
17,1,A,B,1049,15,1
8,1,B,B,188,15,1
30,3,B,B,606,9,1
46,1,B,A,327,7,1
23,4,B,B,377,7,1
30,2,B,B,714,7,1
21,2,B,B,1119,15,0
25,1,A,A,1407,7,0
8,3,B,B,1595,19,0
17,4,A,A,1106,19,0
20,2,B,B,1560,24,0
22,2,A,A,1049,15,1
22,1,A,A,1049,15,1
23,5,B,B,1049,15,1
23,5,B,B,457,21,0
9,6,B,B,36,15,0
21,1,B,A,1174,9,1
47,1,B,B,609,9,0
9,8,A,B,1601,19,0
25,2,A,B,32,23,1
12,1,B,B,461,21,1
14,2,B,B,249,9,1
30,3,A,B,64,7,0
23,3,B,B,1164,20,1
15,5,B,B,1051,15,0
23,6,B,A,1484,24,1
12,6,B,B,326,19,0
8,1,A,A,1436,24,1
19,2,B,B,347,23,1
23,7,B,B,1203,21,1
12,6,B,B,1519,20,0
23,2,A,A,827,23,0
15,2,A,B,585,24,1
8,7,B,B,1113,24,1
17,3,B,B,1571,15,0
23,4,B,A,1484,24,1
10,2,A,A,1137,19,1
17,1,B,A,248,19,1
8,1,A,B,1368,23,0
16,1,B,A,665,7,0
20,1,B,A,1163,24,0
9,14,B,B,109,23,1
22,1,B,A,230,7,1
43,3,A,A,900,7,1
19,1,B,A,1080,24,1
23,7,B,A,1484,24,1
23,2,B,A,1484,24,1
13,2,A,A,1596,24,1
9,1,B,A,407,24,0
23,5,B,B,1277,9,0
23,6,B,B,176,21,1
42,2,B,B,644,9,1
14,1,A,B,1372,20,1
20,3,A,A,538,9,1
8,4,B,B,14,15,0
19,1,B,B,397,21,1
6,1,A,B,1050,9,1
9,15,B,B,558,24,0
8,3,B,B,1050,9,1
11,3,B,B,1150,7,0
23,2,B,B,1145,21,1
12,6,B,B,1175,19,1
23,2,B,B,137,21,0
12,5,B,B,1302,20,1
9,7,A,A,236,23,1
24,1,A,B,1484,24,1
9,15,B,B,328,23,1
10,2,B,B,610,21,1
7,1,B,B,316,9,1
11,1,B,A,1246,15,1
10,1,A,B,324,20,1
7,1,B,A,639,7,1
24,7,B,B,999,15,1
13,1,A,A,1050,9,1
13,2,B,A,1050,9,1
14,1,A,B,1050,9,1
9,13,A,B,307,21,0
47,1,A,A,211,7,0
9,4,A,A,746,21,1
44,1,B,B,587,9,0
19,2,B,B,1560,24,0
14,1,B,B,487,20,1
9,16,B,B,355,19,0
9,16,B,B,335,19,0
23,5,B,B,884,15,1
15,3,B,B,1241,23,1
24,5,A,B,20,24,1
34,1,B,B,967,9,0
54,1,A,A,62,7,1
12,4,A,B,846,20,0
8,2,A,A,1418,7,0
9,4,B,B,139,15,1
24,4,B,B,1547,23,0
24,8,B,B,1263,20,1
10,2,B,B,1507,19,1
6,3,B,B,1073,21,1
8,2,B,A,1071,21,0
35,1,A,A,107,7,1
19,1,B,B,954,9,1
25,2,B,B,1050,9,1
53,2,B,B,62,7,1
10,4,B,A,1496,24,0
9,2,B,A,1395,7,1
15,4,B,B,1228,21,1
19,1,B,B,1149,9,1
36,3,B,B,370,9,1
24,2,B,B,444,21,1
24,8,B,B,1551,15,1
51,1,B,A,62,7,1
10,3,B,B,1083,24,1
8,1,B,B,1073,21,1
32,1,A,A,1050,9,1
24,7,B,B,1186,21,0
33,2,B,B,1050,9,1
8,7,B,B,1105,21,1
17,2,B,B,912,19,0
23,5,A,A,374,24,1
20,2,B,B,1133,9,1
24,5,B,B,696,21,1
36,2,B,B,1050,9,1
17,2,A,A,341,19,1
9,3,A,A,1011,24,1
23,3,B,B,950,15,1
9,9,B,B,309,20,1
37,2,B,B,1050,9,1
20,1,A,B,1187,24,1
6,3,A,A,374,24,1
39,1,B,B,1050,9,1
23,3,A,A,452,24,0
9,4,B,B,166,9,1
12,3,B,B,773,21,1
23,7,B,B,34,23,1
37,2,A,A,883,7,1
10,4,A,B,990,19,1
15,6,B,B,732,24,0
10,3,A,B,1469,23,0
12,3,B,B,1291,20,1
14,1,B,B,507,15,1
39,1,B,A,1434,7,1
17,4,B,B,145,15,1
47,1,B,B,1050,9,1
12,4,A,A,983,24,1
45,1,B,A,62,7,1
10,1,A,A,1040,23,0
10,1,B,A,242,24,1
20,3,B,B,955,19,1
25,1,B,B,1389,21,0
25,2,B,A,1395,7,1
24,4,B,B,626,23,1
33,2,B,B,819,9,0
20,4,B,B,1140,24,0
24,8,B,B,453,24,0
18,1,B,A,937,21,1
21,1,B,B,331,23,1
25,1,B,B,637,21,1
11,3,B,B,362,9,1
44,2,A,B,834,9,1
17,4,A,B,1244,15,1
20,1,B,A,707,19,1
9,3,A,A,1285,24,1
9,10,A,A,894,19,0
9,11,B,A,1341,20,0
21,1,B,B,614,20,1
9,3,B,B,995,20,1
8,7,B,B,924,19,1
49,1,A,B,873,9,1
12,3,A,B,319,21,1
10,3,B,B,825,15,0
9,2,B,B,45,20,1
9,5,A,B,271,15,1
22,2,B,B,1398,15,1
24,4,A,A,889,19,1
8,3,B,B,418,20,1
8,7,B,B,942,15,1
32,1,B,A,327,7,1
20,1,B,A,1441,15,1
15,6,B,B,1001,24,1
21,1,A,A,91,23,1
11,2,B,B,574,19,0
14,1,B,A,943,20,1
9,7,A,B,1007,24,0
9,7,B,B,796,21,1
54,1,B,B,287,9,0
11,1,A,A,956,23,1
9,12,B,B,8,19,0
44,2,A,A,1271,7,0
9,3,A,B,1577,15,0
8,1,A,A,1344,7,1
6,3,A,B,472,24,0
19,2,B,B,244,7,1
23,3,B,B,1082,9,1
9,6,A,A,1134,23,1
15,1,A,A,622,19,0
9,11,B,B,795,20,0
25,1,B,A,828,21,1
8,4,B,B,1051,15,0
28,3,B,B,687,7,1
9,3,A,B,237,15,1
8,1,B,B,1051,15,0
21,2,B,B,239,15,1
9,10,A,A,684,21,1
18,1,A,A,1555,24,1
23,5,A,A,358,23,1
18,1,A,A,494,19,1
9,4,B,B,1051,15,0
28,1,A,A,698,7,0
22,1,A,A,705,20,0
43,3,B,B,738,7,1
23,5,A,A,1189,7,0
8,3,A,A,506,24,1
12,1,A,A,729,23,0
8,7,B,B,30,23,1
20,1,A,A,332,24,1
10,4,A,B,1048,20,0
23,1,B,A,427,24,1
8,5,B,B,1081,21,1
9,11,B,B,1051,15,0
12,4,B,B,167,15,0
53,2,B,B,1332,7,0
9,3,B,B,1147,7,1
15,1,A,B,822,23,0
29,1,B,A,1467,7,0
12,2,A,B,518,21,1
11,3,A,B,1238,7,1
9,7,B,B,610,21,1
8,3,A,B,1018,20,0
23,1,B,B,348,20,1
15,8,A,A,172,21,1
9,7,B,A,4,23,0
23,7,B,B,169,19,1
36,3,A,B,772,7,1
24,8,B,B,817,20,1
11,3,B,B,32,23,1
21,2,B,B,789,21,1
17,5,B,B,70,21,1
15,8,B,B,745,21,1
34,1,B,A,1078,7,0
18,1,A,A,1460,7,1
9,14,B,B,77,19,1
28,1,B,A,153,7,0
9,8,B,B,1181,23,0
14,1,B,B,730,20,0
16,1,B,A,1051,15,0
9,8,B,B,896,15,0
10,4,A,A,1558,19,0
9,1,B,B,1030,9,1
46,1,B,B,97,9,1
30,3,A,A,804,7,1
19,1,A,A,1162,7,1
8,3,B,B,1398,15,1
19,2,B,B,1051,15,0
25,2,A,B,788,20,0
24,1,A,B,252,20,1
8,3,A,B,718,15,1
20,2,B,B,1051,15,0
42,2,A,A,62,7,1
21,2,B,B,1051,15,0
22,2,B,B,1051,15,0
25,2,A,A,35,19,1
10,3,B,B,1132,21,0
9,4,A,A,1189,7,0
18,1,B,A,1324,19,1
12,5,B,A,1018,20,0
20,3,A,A,1365,24,1
24,1,A,A,284,21,1
23,7,A,A,522,19,1
9,4,B,B,760,20,1
8,1,B,B,1077,9,1
24,8,B,B,1051,15,0
24,3,B,B,1051,15,0
9,16,A,B,1251,15,1
9,9,A,A,829,24,1
13,2,A,B,1427,7,0
12,2,B,B,1580,21,0
12,3,A,B,722,15,1
37,1,B,B,1349,9,1
24,2,A,A,1278,23,0
9,3,B,B,703,24,1
17,3,B,B,1083,24,1
12,2,B,B,596,24,0
26,2,B,B,1038,7,0
15,8,B,B,891,24,1
15,1,B,B,465,20,1
15,8,A,B,1601,19,0
12,1,A,A,1160,19,1
15,5,B,B,641,15,1
9,11,B,B,1481,20,0
24,2,B,B,596,24,0
9,10,B,B,968,20,1
15,1,B,B,535,20,1
17,5,B,B,108,15,0
22,2,A,B,1188,21,0
9,13,B,B,1499,21,1
53,1,B,B,1183,9,1
17,3,B,B,493,21,1
42,2,B,B,1417,9,1
24,5,B,B,1582,19,0
54,1,B,B,1161,9,1
11,2,B,B,813,15,1
9,12,B,B,1060,24,1
9,10,B,B,1380,15,1
6,3,B,B,995,20,1
8,7,A,A,558,24,0
22,1,A,A,276,7,0
32,1,A,A,107,7,1
12,4,B,B,942,15,1
23,1,B,B,673,21,1
19,1,B,B,1577,15,0
14,2,B,B,1053,24,1
50,1,B,B,606,9,1
24,5,B,B,918,19,1
50,1,B,A,907,7,1
32,1,B,A,1262,9,0
30,1,A,A,1238,7,1
9,1,A,B,660,20,1
15,7,A,A,1063,15,1
6,2,B,A,1052,23,0
6,3,A,B,1052,23,0
23,7,B,B,492,20,0
21,2,B,B,7,7,1
24,7,A,A,1317,19,0
8,1,B,B,1372,20,1
9,6,B,A,52,24,0
24,5,B,B,861,21,1
24,1,B,A,364,7,1
8,1,A,B,1485,20,0
24,7,B,B,1360,24,1
19,2,B,B,36,15,0
8,6,B,B,1115,20,1
17,5,A,B,1450,24,1
30,3,A,A,111,9,1
9,9,B,B,1052,23,0
9,16,B,B,1052,23,0
9,1,B,A,1152,19,0
20,2,B,B,353,7,0
14,2,B,B,15,15,0
23,4,B,B,1343,19,1
23,4,A,B,332,24,1
13,2,A,A,12,19,0
25,2,B,B,167,15,0
9,8,B,B,238,24,0
22,2,A,B,1064,20,1
8,1,A,A,764,21,1
23,2,A,B,1144,15,0
10,2,B,B,1052,23,0
38,1,A,A,62,7,1
23,5,B,B,1535,7,1
8,1,B,A,91,23,1
54,1,B,A,1227,7,1
6,2,B,B,860,21,1
15,5,A,B,866,19,0
50,1,A,B,484,9,0
15,1,A,B,684,21,1
9,8,B,B,1441,15,1
18,1,A,A,206,24,0
24,2,A,A,1075,19,1
20,1,B,A,46,7,1
21,1,B,A,560,19,1
20,1,B,B,305,15,1
19,2,B,B,1210,20,1
7,1,A,A,331,23,1
8,3,B,B,1178,23,1
17,3,B,B,1052,23,0
6,3,B,B,929,15,1
9,1,B,B,461,21,1
13,2,B,B,316,9,1
8,6,A,A,237,15,1
15,4,B,B,1052,23,0
16,1,A,A,1052,23,0
9,12,B,B,909,24,0
23,3,B,B,1538,23,1
17,5,B,B,1052,23,0
9,5,A,B,1485,20,0
17,1,A,B,836,21,1
26,2,B,B,677,9,0
19,1,A,A,1052,23,0
15,7,B,B,1441,15,1
20,2,B,A,126,19,1
21,2,B,B,1132,21,0
21,1,B,A,1052,23,0
24,3,B,A,315,23,0
12,6,A,A,889,19,1
12,2,B,B,31,21,0
17,2,A,A,138,23,0
9,8,B,B,1485,20,0
23,5,A,A,1052,23,0
23,1,A,A,1052,23,0
21,1,A,A,1577,15,0
9,4,B,B,1487,15,1
24,2,A,A,1424,23,1
24,1,A,A,1206,9,0
12,4,A,B,448,9,0
10,4,B,A,523,20,1
12,2,B,B,1200,21,0
23,4,B,B,1255,23,1
24,8,A,A,1052,23,0
46,1,B,B,1530,9,1
11,1,B,A,437,21,1
14,2,A,A,607,19,1
21,2,B,B,259,21,1
19,1,B,A,1361,7,0
19,2,B,B,705,20,0
15,4,A,A,1290,19,1
16,1,B,A,715,7,1
23,2,A,A,1485,20,0
9,3,B,B,62,7,1
24,6,B,B,894,19,0
23,7,B,B,851,15,0
9,10,B,B,463,15,1
9,14,A,A,164,15,1
10,1,A,A,746,21,1
36,3,B,B,62,7,1
10,1,A,B,14,15,0
17,4,B,B,1209,15,1
43,2,B,B,1035,7,1
23,2,B,B,28,20,1
9,9,B,B,1485,20,0
24,5,A,A,1365,24,1
16,1,A,A,1360,24,1
44,2,B,B,249,9,1
19,2,A,B,784,7,1
42,3,B,B,1421,9,1
6,2,B,B,1002,20,0
17,1,A,A,99,19,1
24,1,B,B,817,20,1
41,1,B,B,577,9,1
15,3,A,A,916,21,1
24,4,A,A,151,23,1
15,8,A,B,866,19,0
12,3,B,B,653,20,1
15,1,B,B,1151,20,0
29,1,B,A,534,7,1
24,7,B,B,1416,19,1
23,4,B,B,1030,9,1
24,5,B,B,324,20,1
16,1,B,B,447,15,1
11,1,A,B,890,21,1
22,2,B,A,410,15,1
15,7,A,B,724,24,1
53,1,B,B,697,9,1
11,3,B,B,1485,20,0
12,2,B,B,586,21,1
42,3,B,B,1146,9,1
9,15,A,A,1298,23,1
42,3,B,B,726,9,1
17,1,B,A,1101,20,1
12,4,A,B,1485,20,0
8,7,B,B,1053,24,1
12,2,B,B,237,15,1
24,8,B,B,265,15,1
17,3,B,B,160,20,1
12,6,A,B,1485,20,0
23,5,B,B,773,21,1
37,2,B,B,974,9,0
10,2,B,B,176,21,1
12,6,B,B,1562,20,1
9,13,B,B,1347,24,1
10,1,A,A,435,23,0
15,6,B,B,1032,21,0
24,1,B,B,24,15,0
26,1,B,B,97,9,1
12,5,A,B,806,19,0
13,1,B,B,1485,20,0
9,3,B,B,309,20,1
47,1,B,A,716,7,1
24,8,A,B,525,23,0
9,1,B,A,1053,24,1
24,1,A,A,1294,23,0
43,3,A,A,1050,9,1
42,3,A,B,1116,7,1
10,2,B,B,1053,24,1
10,1,A,A,1209,15,1
20,1,A,B,1191,21,1
11,3,B,B,1053,24,1
15,6,B,B,516,15,1
23,3,A,A,1111,23,0
9,16,B,B,1209,15,1
15,1,B,A,159,7,1
20,2,B,B,1191,21,1
21,2,B,B,617,9,1
9,2,A,B,796,21,1
18,1,B,B,1404,9,1
9,15,B,B,1168,19,0
25,2,A,A,1046,24,0
24,2,A,A,460,21,1
21,1,B,A,244,7,1
15,5,B,B,1053,24,1
24,7,A,A,495,20,1
15,5,B,A,985,24,1
36,1,A,A,865,7,0
15,7,B,B,1053,24,1
10,4,A,B,1337,20,1
17,5,B,B,435,23,0
9,3,B,B,343,15,0
8,5,B,B,543,23,1
22,1,B,A,710,23,0
12,4,A,B,985,24,1
9,1,A,A,972,19,1
12,5,A,A,678,19,0
21,1,B,A,1109,20,1
9,11,B,B,824,21,1
15,7,B,B,1514,15,1
18,1,A,A,532,19,1
9,3,A,B,751,7,1
24,8,A,B,202,23,0
20,4,B,B,1053,24,1
15,6,B,B,1485,20,0
21,2,A,B,1494,24,0
31,1,B,A,62,7,1
12,1,A,B,1415,24,0
44,1,B,B,55,9,1
22,1,A,A,394,24,1
9,11,B,B,1286,20,0
23,6,B,A,1053,24,1
11,2,A,A,1254,24,0
8,2,B,A,678,19,0
8,4,A,A,156,23,0
20,4,B,B,1388,15,1
20,4,A,B,1239,23,0
17,4,B,B,1481,20,0
17,2,B,B,920,21,1
39,1,A,B,51,9,1
10,4,B,B,242,24,1
24,6,B,B,1053,24,1
28,1,A,B,969,9,0
15,5,B,B,679,21,1
13,1,A,B,1190,23,0
35,2,A,A,1035,7,1
25,1,B,A,1085,23,1
20,2,B,B,239,15,1
10,1,A,A,1582,19,0
35,3,A,B,1147,7,1
9,16,B,B,1335,19,1
22,1,A,B,1167,15,1
43,2,B,A,652,7,1
20,1,B,A,1086,20,1
9,9,A,A,612,21,1
9,5,A,A,629,23,0
24,2,A,A,1027,24,0
17,3,A,A,1485,20,0
9,10,B,B,1597,20,1
14,2,A,A,483,7,1
23,3,A,A,113,7,1
17,5,B,B,1266,21,1
15,4,B,B,75,20,1
11,1,B,A,748,19,0
23,3,A,B,190,9,1
25,1,B,A,62,7,1
9,12,B,B,678,19,0
11,3,A,A,957,23,0
9,11,B,B,596,24,0
11,1,A,A,1124,7,1
53,2,B,B,954,9,1
23,7,A,A,89,24,1
55,1,B,B,383,9,1
11,2,A,A,772,7,1
15,6,A,A,832,20,0
8,6,B,B,1247,24,1
20,2,B,B,502,7,0
41,1,B,B,1104,9,1
15,6,A,A,1425,24,1
9,5,A,A,583,24,1
8,5,A,A,1180,19,1
23,2,A,A,1106,19,0
29,1,A,B,39,9,0
12,6,A,B,13,20,0
9,4,A,A,577,9,1
12,2,B,B,1398,15,1
20,2,B,B,917,9,1
35,3,B,B,1146,9,1
6,3,B,B,1054,15,1
15,4,A,B,1178,23,1
10,1,A,A,58,23,1
33,2,B,A,723,7,0
8,3,B,B,1054,15,1
24,7,B,B,174,20,1
13,2,B,A,1152,19,0
8,5,B,B,1054,15,1
15,7,B,B,700,24,1
9,1,B,B,1054,15,1
9,15,A,A,888,23,0
9,5,B,B,1054,15,1
42,3,B,B,853,9,1
23,4,A,B,62,7,1
9,14,A,B,1062,15,1
13,2,B,B,168,15,0
9,16,B,B,1471,19,0
9,12,B,B,1054,15,1
24,1,B,A,938,7,0
23,6,B,B,1043,23,1
28,2,B,B,16,9,1
35,2,B,B,282,7,1
19,2,B,B,1463,20,1
9,2,B,B,1054,15,1
12,4,A,B,1282,15,1
20,4,B,B,674,9,1
13,1,B,A,698,7,0
14,1,B,A,584,7,1
9,14,B,B,823,23,1
24,6,A,B,781,15,0
9,15,A,B,1545,23,1
11,2,B,B,1054,15,1
8,1,B,B,302,24,0
17,1,B,A,874,15,1
20,2,B,B,1244,15,1
6,2,B,B,996,20,1
42,3,B,B,1311,9,1
9,15,A,B,1523,21,1
15,1,A,A,180,23,1
15,3,B,B,454,20,1
25,2,B,B,226,19,1
12,3,B,B,277,24,0
15,7,B,B,1054,15,1
41,1,B,A,95,7,0
13,2,A,B,869,20,0
9,2,A,B,749,23,1
15,5,B,B,1054,15,1
24,2,B,B,628,21,1
7,1,A,B,1089,21,1
51,1,B,B,1392,9,1
8,1,B,B,600,21,1
17,2,B,B,1054,15,1
17,5,B,B,1054,15,1
17,4,B,B,1054,15,1
25,1,A,A,1134,23,1
8,2,A,A,1575,23,0
10,4,A,A,829,24,1
19,2,B,B,1054,15,1
23,2,B,A,62,7,1
24,6,A,A,433,24,1
13,2,B,B,984,24,1
23,4,B,A,1579,23,0
20,1,B,B,1054,15,1
21,2,B,B,1054,15,1
23,5,B,B,490,20,1
22,1,B,A,1428,9,1
24,4,B,B,1403,24,0
17,3,A,A,396,20,0
9,12,B,B,759,15,1
25,1,A,A,662,19,1
23,3,A,B,1348,24,0
9,16,A,B,994,21,1
9,6,B,B,604,23,0
21,2,B,B,1338,15,1
23,3,B,B,1008,19,1
15,6,B,B,1541,15,1
53,1,A,A,508,7,1
24,5,B,B,1054,15,1
6,2,B,B,274,20,0
15,7,B,B,833,19,0
8,2,B,B,699,21,0
22,1,B,A,62,7,1
8,6,A,A,1390,19,1
12,2,B,B,189,24,1
12,1,B,A,340,20,1
21,2,A,B,155,7,1
6,1,B,B,1247,24,1
10,2,A,A,963,23,0
9,7,A,A,803,23,1
24,5,B,B,888,23,0
12,2,A,B,603,21,1
23,4,B,B,1527,19,1
8,2,B,B,509,9,0
6,2,B,B,30,23,1
20,4,B,A,312,21,1
10,4,A,A,897,20,0
33,1,A,A,511,7,1
24,3,B,B,730,20,0
20,2,A,A,1474,19,1
10,4,B,B,1203,21,1
12,2,B,B,49,21,1
13,2,B,B,1105,21,1
15,3,A,A,247,19,1
25,1,B,A,1601,19,0
15,6,B,B,202,23,0
8,5,B,B,422,20,0
9,12,A,B,505,20,1
23,2,B,B,860,21,1
6,1,B,A,676,20,1
24,1,B,B,475,9,1
37,3,A,B,186,9,1
6,1,A,A,729,23,0
18,1,A,B,803,23,1
9,8,B,B,921,24,1
9,4,B,A,195,23,1
9,11,B,B,1302,20,1
12,6,A,A,571,23,1
33,2,B,B,1130,7,1
30,1,B,A,948,7,1
15,5,B,B,297,15,0
15,6,B,B,43,20,1
9,12,A,A,1477,24,1
9,6,A,B,18,21,0
29,1,A,A,766,7,1
